id,WarningType,TransitLine,TransitRoute,fromId,toId,diff,expected,actual,linkIds
14,DirectionChangeWarning,1430,136656A2873B4284,14723,14662,2.2621205797889585,0.0,0.0,14662,14723
79,DirectionChangeWarning,1431,i3-frequency_id14823-136614A2873B4284,1844,1843,3.141592653589793,0.0,0.0,1844,1843
146,DirectionChangeWarning,1437,59479A1159B4285,10514,10513,3.141592653589793,0.0,0.0,10514,10513
191,ArtificialLinkWarning,1438,136690A2873B4284,204249207,pt_771304,0.0,0.0,0.0,pt_4791_771304
155,LoopWarning,1437,59479A1159B4285,4603,4600,0.0,0.0,0.0,909,8897,13001,8896,21309,21308,10891,910,13004,13005,10890,8646,13002,18816,4600,13003,8647,4603,13006,24946,17731,21311,21310,4615,19566,19565,19568,19567,19562,19561,12250,19564,19563,10514,10513,2689,10516,10515,2688,10518,10517,19569,19576,8440,19573,19572,18001,19575,19574,19571,19570,10888,10887,10889,8439,18803,5845,5846,18008,18009,10886,18802,6155,17247,21980,6159,16958,16956,21996,21995,21994,21993,21992,21991,21999,21998,21997,20750,9681,14630,14631,21972,21971,21299,6740,21298,21297,6742,6741,21979,2939,6735,2938,2937,2936,2935,9344,6750,2944,2943,2942,2941,2940,875,876,6744,6743,6746,6745,6748,6747,6749,22008,4582,4583,4584,4585,4586,22000,22001,22002,22003,22004,22005,22006,22007,6098,21369,21368,4587,4588,4589,21373,25971,16107,16106,21371,21370,21585,21584,21583,21582,21581,21580,17409,17410,17411,17412,8622,8623,8620,8621,17413,17414,17415,8630,8633,8634,8631,8632,4708,4709,8626,8627,8624,8625,8628,17987,8629,17988,8640,21578,21577,8641,6221,21576,21575,6220,8644,21574,6102,21573,8645,8642,21572,8643,21579,8637,8638,17759,4710,6218,8635,4711,8636,18843,4712,4713,6219,18844,18845,8639
408,DirectionChangeWarning,1440,59466A1153B2495,22844,9953,2.8281036727244317,0.0,0.0,22844,9953
386,ArtificialLinkWarning,1440,59464A1153B2495,pt_771385,364149563,0.0,0.0,0.0,pt_771385_15136
78,DirectionChangeWarning,1431,i3-frequency_id14823-136614A2873B4284,4606,4607,3.141592653589793,0.0,0.0,4606,4607
144,DirectionChangeWarning,1437,59479A1159B4285,8637,8636,3.141592653589793,0.0,0.0,8637,8636
4,ArtificialLinkWarning,1430,136656A2873B4284,7248320285,pt_771319,0.0,0.0,0.0,pt_13371_771319
58,LoopWarning,1430,136671A2873B4284,18009,16106,0.0,0.0,0.0,10491,6750,22915,10490,10493,22917,10492,21305,21304,2944,2942,233,2940,235,237,6744,10891,13367,13368,10494,10890,6743,13369,6749,13370,13371,17410,17411,17412,pt_771319,14662,13372,pt_771319_13372,2678,2676,15832,14665,15831,15830,14663,14664,17413,15835,15834,5627,15833,19566,19568,19562,6772,19564,5565,pt_14630_771319,293,295,pt_771319_19572,297,299,2688,14630,pt_13371_771319,5570,19572,6742,19575,6741,19570,10888,301,303,16107,305,306,16106,5568,5722,5569,10488,18009,14722,10886,10489,14723
108,DirectionChangeWarning,1434,i5-frequency_id13776-59359A4124B5457,21534,21535,3.141592653589793,0.0,0.0,21534,21535
375,LoopWarning,1439,136706A2873B4284,18844,20750,0.0,0.0,0.0,18377,18378,18379,20696,18373,20694,8535,18374,18375,20692,18376,15827,15826,20690,15821,15820,15825,15824,15823,15822,18388,18389,17730,17731,18384,18385,18386,18387,18380,20749,18381,18382,18383,17294,14508,14509,3006,3005,15951,8536,15950,19601,22852,22853,22854,19606,19603,19602,19605,19604,18400,18401,18402,5211,5213,22063,17244,17245,16312,17240,19143,17241,16311,17242,17243,23760,23761,23762,19141,23763,151,153,155,157,16316,16315,5215,16314,5217,16313,53,55,7136,7138,7137,14308,18399,7143,7142,68,7145,7144,20750,18395,7147,7146,18396,18397,18398,18391,18392,18393,18394,7141,7140,18390,14519,14517,14518,14511,14512,7139,14510,14515,14516,14513,14514,19137,23757,23758,19139,23759,23752,23753,23754,23755,23756,17758,14522,14523,17759,14520,6735,6734,14521,18844,17238,14524,17239,14525
399,LoopWarning,1440,59465A1153B2495,11982,11982,0.0,0.0,0.0,11982
